Timestamp,Iteration,L_Pitch,L_Roll,R_Pitch,R_Roll,Unnamed: 6,Unnamed: 7,Unnamed: 8
12-06-2023 18:17:24.036,2739,29,11,11,-9,,,
12-06-2023 18:17:24.054,2740,31,10,12,-9,,,
12-06-2023 18:17:24.071,2741,34,10,12,-10,,,
12-06-2023 18:17:24.092,2742,37,9,12,-10,,,
12-06-2023 18:17:24.112,2743,36,12,12,-10,,,
12-06-2023 18:17:24.131,2744,35,13,12,-11,,,
12-06-2023 18:17:24.153,2745,31,13,12,-11,,,
12-06-2023 18:17:24.174,2746,25,12,11,-10,,,
12-06-2023 18:17:24.194,2747,23,13,12,-10,,,
12-06-2023 18:17:24.214,2748,17,13,18,-8,,,
12-06-2023 18:17:24.231,2749,12,12,28,-5,,,
12-06-2023 18:17:24.253,2750,10,13,36,-8,,,
12-06-2023 18:17:24.272,2751,9,13,33,-10,,,
12-06-2023 18:17:24.294,2752,9,12,25,-9,,,
12-06-2023 18:17:24.314,2753,10,11,14,-9,,,
12-06-2023 18:17:24.333,2754,11,11,7,-8,,,
12-06-2023 18:17:24.352,2755,12,11,-5,-8,,,
12-06-2023 18:17:24.375,2756,12,11,-7,-8,,,
12-06-2023 18:17:24.395,2757,13,11,-7,-11,,,
12-06-2023 18:17:24.416,2758,14,10,-4,-7,,,
12-06-2023 18:17:24.436,2759,13,10,4,-7,,,
12-06-2023 18:17:24.452,2760,14,10,6,-5,,,
12-06-2023 18:17:24.477,2761,15,9,14,-4,,,
12-06-2023 18:17:24.496,2762,15,9,14,-4,,,
12-06-2023 18:17:24.517,2763,14,9,26,-3,,,
12-06-2023 18:17:24.538,2764,15,9,27,-5,,,
12-06-2023 18:17:24.552,2765,15,9,27,-5,,,
12-06-2023 18:17:24.578,2766,13,9,26,-8,,,
12-06-2023 18:17:24.591,2767,15,9,22,-8,,,
12-06-2023 18:17:24.616,2768,16,8,19,-8,,,
12-06-2023 18:17:24.633,2769,22,8,9,-8,,,
12-06-2023 18:17:24.651,2770,29,8,6,-8,,,
12-06-2023 18:17:24.674,2771,31,6,2,-8,,,
12-06-2023 18:17:24.694,2772,44,6,-2,-8,,,
12-06-2023 18:17:24.712,2773,44,8,1,-8,,,
12-06-2023 18:17:24.734,2774,39,9,1,-7,,,
12-06-2023 18:17:24.755,2775,24,8,2,-8,,,
12-06-2023 18:17:24.773,2776,21,6,3,-8,,,
12-06-2023 18:17:24.791,2777,16,8,4,-9,,,
12-06-2023 18:17:24.812,2778,5,12,5,-9,,,
12-06-2023 18:17:24.834,2779,6,11,6,-9,,,
12-06-2023 18:17:24.852,2780,6,10,7,-9,,,
12-06-2023 18:17:24.874,2781,10,10,7,-9,,,
12-06-2023 18:17:24.894,2782,20,10,8,-9,,,
12-06-2023 18:17:24.914,2783,17,10,9,-8,,,
12-06-2023 18:17:24.935,2784,15,2,9,-8,,,
12-06-2023 18:17:24.955,2785,24,6,10,-8,,,
12-06-2023 18:17:24.973,2786,27,6,10,-8,,,
12-06-2023 18:17:24.991,2787,32,7,11,-9,,,
12-06-2023 18:17:25.011,2788,34,7,11,-10,,,
12-06-2023 18:17:25.036,2789,30,10,11,-10,,,
12-06-2023 18:17:25.054,2790,28,10,11,-10,,,
12-06-2023 18:17:25.072,2791,24,11,11,-10,,,
12-06-2023 18:17:25.092,2792,22,10,12,-9,,,
12-06-2023 18:17:25.113,2793,17,10,12,-9,,,
12-06-2023 18:17:25.132,2794,13,11,12,-10,,,
12-06-2023 18:17:25.152,2795,10,10,19,-8,,,
12-06-2023 18:17:25.171,2796,9,10,23,-7,,,
12-06-2023 18:17:25.194,2797,6,11,32,-13,,,
12-06-2023 18:17:25.214,2798,4,11,27,-14,,,
12-06-2023 18:17:25.234,2799,3,11,10,-11,,,
12-06-2023 18:17:25.253,2800,5,10,7,-12,,,
12-06-2023 18:17:25.273,2801,6,10,4,-11,,,
12-06-2023 18:17:25.295,2802,7,10,-1,-13,,,
12-06-2023 18:17:25.314,2803,9,10,-1,-14,,,
12-06-2023 18:17:25.333,2804,9,10,-1,-13,,,
12-06-2023 18:17:25.352,2805,10,10,3,-11,,,
12-06-2023 18:17:25.373,2806,11,9,9,-11,,,
12-06-2023 18:17:25.395,2807,11,9,13,-15,,,
12-06-2023 18:17:25.418,2808,12,9,22,-7,,,
12-06-2023 18:17:25.432,2809,12,8,25,-8,,,
12-06-2023 18:17:25.452,2810,12,8,30,-7,,,
12-06-2023 18:17:25.471,2811,13,8,35,-7,,,
12-06-2023 18:17:25.496,2812,12,8,39,-9,,,
12-06-2023 18:17:25.514,2813,13,7,40,-11,,,
12-06-2023 18:17:25.533,2814,18,7,37,-10,,,
12-06-2023 18:17:25.555,2815,34,6,29,-11,,,
12-06-2023 18:17:25.576,2816,37,6,26,-10,,,
12-06-2023 18:17:25.592,2817,44,7,24,-10,,,
12-06-2023 18:17:25.615,2818,48,8,20,-9,,,
12-06-2023 18:17:25.632,2819,48,8,20,-9,,,
12-06-2023 18:17:25.654,2820,39,9,10,-10,,,
12-06-2023 18:17:25.673,2821,33,7,11,-11,,,
12-06-2023 18:17:25.693,2822,28,10,13,-10,,,
12-06-2023 18:17:25.713,2823,21,15,11,-10,,,
12-06-2023 18:17:25.733,2824,19,16,12,-10,,,
12-06-2023 18:17:25.755,2825,18,15,12,-10,,,
12-06-2023 18:17:25.775,2826,19,12,13,-10,,,
12-06-2023 18:17:25.796,2827,22,11,14,-10,,,
12-06-2023 18:17:25.811,2828,25,11,14,-10,,,
12-06-2023 18:17:25.836,2829,29,11,14,-10,,,
12-06-2023 18:17:25.855,2830,40,10,15,-10,,,
12-06-2023 18:17:25.871,2831,38,7,14,-10,,,
12-06-2023 18:17:25.893,2832,34,1,15,-10,,,
12-06-2023 18:17:25.914,2833,38,6,15,-10,,,
12-06-2023 18:17:25.933,2834,33,5,13,-11,,,
12-06-2023 18:17:25.952,2835,30,7,13,-11,,,
12-06-2023 18:17:25.975,2836,26,7,20,-10,,,
12-06-2023 18:17:25.993,2837,23,8,29,-9,,,
12-06-2023 18:17:26.012,2838,18,6,44,-5,,,
12-06-2023 18:17:26.034,2839,13,7,58,-8,,,
12-06-2023 18:17:26.052,2840,11,7,55,-8,,,
12-06-2023 18:17:26.076,2841,5,8,40,-7,,,
12-06-2023 18:17:26.095,2842,7,7,38,-6,,,
12-06-2023 18:17:26.122,2843,8,8,26,-5,,,
12-06-2023 18:17:26.135,2844,7,8,22,-6,,,
12-06-2023 18:17:26.152,2845,9,8,20,-6,,,
12-06-2023 18:17:26.175,2846,8,8,20,-6,,,
12-06-2023 18:17:26.191,2847,9,7,15,-3,,,
12-06-2023 18:17:26.216,2848,10,6,21,-2,,,
12-06-2023 18:17:26.236,2849,10,6,24,-2,,,
12-06-2023 18:17:26.254,2850,10,6,28,-3,,,
12-06-2023 18:17:26.273,2851,11,6,38,-4,,,
12-06-2023 18:17:26.295,2852,11,6,38,-2,,,
12-06-2023 18:17:26.315,2853,12,5,37,-3,,,
12-06-2023 18:17:26.336,2854,13,5,42,-2,,,
12-06-2023 18:17:26.355,2855,13,5,42,-2,,,
12-06-2023 18:17:26.372,2856,11,5,39,-3,,,
12-06-2023 18:17:26.393,2857,12,4,32,-6,,,
12-06-2023 18:17:26.413,2858,15,4,29,-5,,,
12-06-2023 18:17:26.434,2859,25,4,25,-5,,,
12-06-2023 18:17:26.456,2860,41,3,18,-5,,,
12-06-2023 18:17:26.473,2861,41,3,18,-5,,,
12-06-2023 18:17:26.498,2862,40,3,10,-5,,,
12-06-2023 18:17:26.519,2863,28,0,8,-6,,,
12-06-2023 18:17:26.536,2864,26,-2,9,-6,,,
12-06-2023 18:17:26.555,2865,24,1,9,-5,,,
12-06-2023 18:17:26.571,2866,18,3,10,-6,,,
12-06-2023 18:17:26.593,2867,9,7,11,-6,,,
12-06-2023 18:17:26.613,2868,7,4,12,-6,,,
12-06-2023 18:17:26.631,2869,8,0,12,-6,,,
12-06-2023 18:17:26.651,2870,10,-1,13,-6,,,
12-06-2023 18:17:26.674,2871,16,-1,13,-5,,,
12-06-2023 18:17:26.692,2872,30,5,14,-5,,,
12-06-2023 18:17:26.713,2873,29,5,14,-5,,,
12-06-2023 18:17:26.734,2874,27,-4,14,-5,,,
12-06-2023 18:17:26.754,2875,37,0,14,-5,,,
12-06-2023 18:17:26.774,2876,38,0,14,-5,,,
12-06-2023 18:17:26.798,2877,34,1,15,-6,,,
12-06-2023 18:17:26.817,2878,29,4,14,-4,,,
12-06-2023 18:17:26.833,2879,29,4,14,-4,,,
12-06-2023 18:17:26.855,2880,18,4,17,-5,,,
12-06-2023 18:17:26.876,2881,12,4,36,-5,,,
12-06-2023 18:17:26.895,2882,12,4,36,-5,,,
12-06-2023 18:17:26.913,2883,8,5,51,-2,,,
12-06-2023 18:17:26.934,2884,6,5,59,-3,,,
12-06-2023 18:17:26.951,2885,3,6,61,-4,,,
12-06-2023 18:17:26.973,2886,5,6,53,-3,,,
12-06-2023 18:17:26.991,2887,5,7,47,-8,,,
12-06-2023 18:17:27.011,2888,6,7,46,-8,,,
12-06-2023 18:17:27.032,2889,7,6,35,-9,,,
12-06-2023 18:17:27.054,2890,8,6,31,-7,,,
12-06-2023 18:17:27.072,2891,8,6,30,-5,,,
12-06-2023 18:17:27.091,2892,9,5,29,-4,,,
12-06-2023 18:17:27.116,2893,10,4,29,-3,,,
12-06-2023 18:17:27.137,2894,10,4,31,-3,,,
12-06-2023 18:17:27.153,2895,11,5,34,-3,,,
12-06-2023 18:17:27.175,2896,11,5,48,-7,,,
12-06-2023 18:17:27.195,2897,11,5,48,-7,,,
12-06-2023 18:17:27.216,2898,11,4,50,-5,,,
12-06-2023 18:17:27.234,2899,12,4,51,-7,,,
12-06-2023 18:17:27.254,2900,12,4,54,-6,,,
12-06-2023 18:17:27.274,2901,12,3,56,-4,,,
12-06-2023 18:17:27.294,2902,13,4,57,-8,,,
12-06-2023 18:17:27.315,2903,12,4,52,-10,,,
12-06-2023 18:17:27.334,2904,13,4,50,-9,,,
12-06-2023 18:17:27.352,2905,17,4,45,-8,,,
12-06-2023 18:17:27.378,2906,26,4,38,-8,,,
12-06-2023 18:17:27.392,2907,30,3,35,-7,,,
12-06-2023 18:17:27.412,2908,42,4,30,-8,,,
12-06-2023 18:17:27.435,2909,48,3,28,-8,,,
12-06-2023 18:17:27.460,2910,42,5,22,-7,,,
12-06-2023 18:17:27.475,2911,36,4,21,-7,,,
12-06-2023 18:17:27.496,2912,32,6,21,-7,,,
12-06-2023 18:17:27.517,2913,19,11,21,-7,,,
12-06-2023 18:17:27.535,2914,14,13,21,-7,,,
12-06-2023 18:17:27.552,2915,13,14,21,-7,,,
12-06-2023 18:17:27.574,2916,12,11,20,-7,,,
12-06-2023 18:17:27.595,2917,14,9,20,-6,,,
12-06-2023 18:17:27.615,2918,18,7,20,-6,,,
12-06-2023 18:17:27.631,2919,26,7,20,-6,,,
12-06-2023 18:17:27.655,2920,20,6,19,-7,,,
12-06-2023 18:17:27.673,2921,20,6,19,-7,,,
12-06-2023 18:17:27.691,2922,25,3,20,-7,,,
12-06-2023 18:17:27.712,2923,32,5,19,-6,,,
12-06-2023 18:17:27.733,2924,34,5,20,-6,,,
12-06-2023 18:17:27.751,2925,32,7,19,-7,,,
12-06-2023 18:17:27.774,2926,27,9,19,-7,,,
12-06-2023 18:17:27.791,2927,24,8,19,-6,,,
12-06-2023 18:17:27.813,2928,18,9,21,-7,,,
12-06-2023 18:17:27.831,2929,11,10,25,-7,,,
12-06-2023 18:17:27.851,2930,10,9,30,-8,,,
12-06-2023 18:17:27.876,2931,8,9,43,-2,,,
12-06-2023 18:17:27.893,2932,5,9,51,-3,,,
12-06-2023 18:17:27.912,2933,3,9,57,-3,,,
12-06-2023 18:17:27.936,2934,4,10,57,-4,,,
12-06-2023 18:17:27.954,2935,5,10,51,-4,,,
12-06-2023 18:17:27.976,2936,6,10,44,-5,,,
12-06-2023 18:17:27.991,2937,6,9,40,-5,,,
12-06-2023 18:17:28.012,2938,7,9,30,-8,,,
12-06-2023 18:17:28.034,2939,8,8,26,-10,,,
12-06-2023 18:17:28.052,2940,8,7,24,-8,,,
12-06-2023 18:17:28.073,2941,9,7,23,-5,,,
12-06-2023 18:17:28.094,2942,9,7,23,-5,,,
12-06-2023 18:17:28.113,2943,10,6,24,-5,,,
12-06-2023 18:17:28.133,2944,11,6,28,-5,,,
12-06-2023 18:17:28.152,2945,11,6,31,-6,,,
12-06-2023 18:17:28.172,2946,11,6,46,-10,,,
12-06-2023 18:17:28.191,2947,12,5,38,-2,,,
12-06-2023 18:17:28.211,2948,11,5,36,-2,,,
12-06-2023 18:17:28.235,2949,11,5,42,-4,,,
12-06-2023 18:17:28.254,2950,13,5,41,-4,,,
12-06-2023 18:17:28.272,2951,13,5,42,-8,,,
12-06-2023 18:17:28.296,2952,14,4,37,-8,,,
12-06-2023 18:17:28.312,2953,12,5,34,-9,,,
12-06-2023 18:17:28.334,2954,12,5,32,-9,,,
12-06-2023 18:17:28.356,2955,21,4,26,-9,,,
12-06-2023 18:17:28.372,2956,30,4,24,-8,,,
12-06-2023 18:17:28.396,2957,32,4,23,-8,,,
12-06-2023 18:17:28.413,2958,39,3,21,-8,,,
12-06-2023 18:17:28.437,2959,31,7,13,-7,,,
12-06-2023 18:17:28.452,2960,31,7,13,-7,,,
12-06-2023 18:17:28.473,2961,21,5,12,-8,,,
12-06-2023 18:17:28.493,2962,16,7,13,-8,,,
12-06-2023 18:17:28.518,2963,9,11,13,-8,,,
12-06-2023 18:17:28.534,2964,9,9,14,-7,,,
12-06-2023 18:17:28.553,2965,9,5,13,-6,,,
12-06-2023 18:17:28.572,2966,11,4,13,-5,,,
12-06-2023 18:17:28.592,2967,17,5,14,-5,,,
12-06-2023 18:17:28.614,2968,27,6,14,-5,,,
12-06-2023 18:17:28.637,2969,20,2,14,-6,,,
12-06-2023 18:17:28.652,2970,22,0,15,-5,,,
12-06-2023 18:17:28.673,2971,33,3,14,-5,,,
12-06-2023 18:17:28.695,2972,33,4,15,-5,,,
12-06-2023 18:17:28.714,2973,30,4,14,-6,,,
12-06-2023 18:17:28.735,2974,26,7,15,-6,,,
12-06-2023 18:17:28.756,2975,20,9,13,-7,,,
12-06-2023 18:17:28.773,2976,18,8,15,-8,,,
12-06-2023 18:17:28.795,2977,16,9,30,-5,,,
12-06-2023 18:17:28.812,2978,12,7,34,-3,,,
12-06-2023 18:17:28.836,2979,5,7,49,-9,,,
12-06-2023 18:17:28.856,2980,4,8,42,-8,,,
12-06-2023 18:17:28.871,2981,2,8,32,-8,,,
12-06-2023 18:17:28.897,2982,1,9,29,-10,,,
12-06-2023 18:17:28.919,2983,3,8,19,-14,,,
12-06-2023 18:17:28.933,2984,3,8,19,-14,,,
12-06-2023 18:17:28.957,2985,4,8,14,-9,,,
12-06-2023 18:17:28.973,2986,6,8,14,-7,,,
12-06-2023 18:17:28.995,2987,6,8,14,-7,,,
12-06-2023 18:17:29.013,2988,8,8,16,-9,,,
12-06-2023 18:17:29.033,2989,8,8,21,-12,,,
12-06-2023 18:17:29.054,2990,8,8,31,-10,,,
12-06-2023 18:17:29.074,2991,9,7,29,-1,,,
12-06-2023 18:17:29.091,2992,10,7,36,-6,,,
12-06-2023 18:17:29.112,2993,11,7,36,-6,,,
12-06-2023 18:17:29.132,2994,11,6,41,-5,,,
12-06-2023 18:17:29.153,2995,12,6,41,-5,,,
12-06-2023 18:17:29.174,2996,12,6,39,-6,,,
12-06-2023 18:17:29.191,2997,16,3,35,-7,,,
12-06-2023 18:17:29.213,2998,34,2,30,-8,,,
12-06-2023 18:17:29.232,2999,44,0,28,-8,,,
12-06-2023 18:17:29.261,3000,51,6,20,-7,,,
12-06-2023 18:17:29.271,3001,47,6,18,-8,,,
12-06-2023 18:17:29.293,3002,42,8,16,-8,,,
12-06-2023 18:17:29.314,3003,32,3,14,-8,,,
12-06-2023 18:17:29.333,3004,22,7,15,-8,,,
12-06-2023 18:17:29.356,3005,18,7,16,-8,,,
12-06-2023 18:17:29.376,3006,15,6,16,-9,,,
12-06-2023 18:17:29.398,3007,15,5,16,-7,,,
12-06-2023 18:17:29.413,3008,15,5,16,-7,,,
12-06-2023 18:17:29.436,3009,18,4,16,-6,,,
12-06-2023 18:17:29.457,3010,26,5,15,-5,,,
12-06-2023 18:17:29.476,3011,39,6,15,-6,,,
12-06-2023 18:17:29.496,3012,39,6,15,-6,,,
12-06-2023 18:17:29.513,3013,32,-5,14,-7,,,
12-06-2023 18:17:29.531,3014,33,-6,15,-6,,,
12-06-2023 18:17:29.553,3015,41,4,14,-6,,,
12-06-2023 18:17:29.577,3016,32,5,14,-5,,,
12-06-2023 18:17:29.593,3017,32,5,14,-5,,,
12-06-2023 18:17:29.613,3018,28,5,14,-6,,,
12-06-2023 18:17:29.636,3019,19,6,28,-5,,,
12-06-2023 18:17:29.656,3020,17,6,31,-3,,,
12-06-2023 18:17:29.672,3021,15,6,40,-5,,,
12-06-2023 18:17:29.693,3022,11,7,47,-6,,,
12-06-2023 18:17:29.714,3023,9,7,41,-5,,,
12-06-2023 18:17:29.736,3024,4,8,28,-7,,,
12-06-2023 18:17:29.752,3025,4,8,26,-8,,,
12-06-2023 18:17:29.773,3026,5,8,18,-9,,,
12-06-2023 18:17:29.792,3027,6,8,10,-11,,,
12-06-2023 18:17:29.812,3028,7,8,9,-10,,,
12-06-2023 18:17:29.832,3029,8,8,8,-10,,,
12-06-2023 18:17:29.851,3030,9,7,9,-8,,,
12-06-2023 18:17:29.872,3031,9,7,14,-9,,,
12-06-2023 18:17:29.892,3032,9,7,16,-11,,,
12-06-2023 18:17:29.914,3033,11,6,25,-7,,,
12-06-2023 18:17:29.934,3034,11,6,23,-3,,,
12-06-2023 18:17:29.954,3035,11,6,29,-9,,,
12-06-2023 18:17:29.977,3036,12,6,30,-11,,,
12-06-2023 18:17:29.996,3037,13,6,29,-11,,,
12-06-2023 18:17:30.012,3038,12,6,27,-10,,,
12-06-2023 18:17:30.033,3039,9,5,21,-11,,,
12-06-2023 18:17:30.055,3040,19,5,15,-10,,,
12-06-2023 18:17:30.075,3041,26,5,13,-9,,,
12-06-2023 18:17:30.094,3042,32,4,10,-9,,,
12-06-2023 18:17:30.114,3043,47,5,5,-9,,,
12-06-2023 18:17:30.132,3044,44,6,3,-9,,,
12-06-2023 18:17:30.152,3045,30,7,5,-9,,,
12-06-2023 18:17:30.175,3046,20,5,7,-9,,,
12-06-2023 18:17:30.192,3047,20,5,7,-9,,,
12-06-2023 18:17:30.211,3048,11,10,8,-9,,,
12-06-2023 18:17:30.234,3049,10,10,9,-9,,,
12-06-2023 18:17:30.253,3050,9,9,9,-9,,,
12-06-2023 18:17:30.273,3051,9,8,10,-9,,,
12-06-2023 18:17:30.291,3052,14,7,10,-8,,,
12-06-2023 18:17:30.311,3053,19,7,11,-8,,,
12-06-2023 18:17:30.331,3054,30,7,12,-7,,,
12-06-2023 18:17:30.358,3055,21,-1,12,-7,,,
12-06-2023 18:17:30.373,3056,21,-1,12,-7,,,
12-06-2023 18:17:30.394,3057,30,5,11,-7,,,
12-06-2023 18:17:30.412,3058,26,4,12,-8,,,
12-06-2023 18:17:30.437,3059,22,7,12,-8,,,
12-06-2023 18:17:30.454,3060,20,7,12,-8,,,
12-06-2023 18:17:30.476,3061,14,8,11,-7,,,
12-06-2023 18:17:30.492,3062,14,8,11,-7,,,
12-06-2023 18:17:30.513,3063,10,8,13,-9,,,
12-06-2023 18:17:30.534,3064,6,7,20,-9,,,
12-06-2023 18:17:30.553,3065,4,7,23,-7,,,
12-06-2023 18:17:30.574,3066,1,7,42,-11,,,
12-06-2023 18:17:30.592,3067,-1,8,25,-6,,,
12-06-2023 18:17:30.616,3068,-4,8,18,-7,,,
12-06-2023 18:17:30.632,3069,-3,8,19,-7,,,
12-06-2023 18:17:30.652,3070,1,8,8,-10,,,
12-06-2023 18:17:30.674,3071,2,8,4,-11,,,
12-06-2023 18:17:30.695,3072,3,8,6,-11,,,
12-06-2023 18:17:30.711,3073,5,8,6,-10,,,
12-06-2023 18:17:30.733,3074,5,8,8,-10,,,
12-06-2023 18:17:30.754,3075,6,7,14,-15,,,
12-06-2023 18:17:30.771,3076,8,7,21,-4,,,
12-06-2023 18:17:30.793,3077,8,7,17,0,,,
12-06-2023 18:17:30.814,3078,9,6,24,-4,,,
12-06-2023 18:17:30.836,3079,10,6,24,-8,,,
12-06-2023 18:17:30.853,3080,10,6,24,-8,,,
12-06-2023 18:17:30.875,3081,10,6,25,-10,,,
12-06-2023 18:17:30.892,3082,9,6,21,-8,,,
12-06-2023 18:17:30.915,3083,11,5,19,-9,,,
12-06-2023 18:17:30.935,3084,22,6,16,-8,,,
12-06-2023 18:17:30.955,3085,35,3,12,-8,,,
12-06-2023 18:17:30.972,3086,38,4,10,-8,,,
12-06-2023 18:17:30.993,3087,46,6,5,-9,,,
12-06-2023 18:17:31.016,3088,35,6,-1,-8,,,
12-06-2023 18:17:31.033,3089,35,6,-1,-8,,,
12-06-2023 18:17:31.054,3090,24,4,-1,-8,,,
12-06-2023 18:17:31.074,3091,16,10,0,-8,,,
12-06-2023 18:17:31.095,3092,13,13,0,-8,,,
12-06-2023 18:17:31.113,3093,10,13,2,-8,,,
12-06-2023 18:17:31.132,3094,10,11,2,-8,,,
12-06-2023 18:17:31.153,3095,10,12,3,-7,,,
12-06-2023 18:17:31.172,3096,12,11,4,-6,,,
12-06-2023 18:17:31.192,3097,18,11,5,-6,,,
12-06-2023 18:17:31.212,3098,23,11,6,-7,,,
12-06-2023 18:17:31.234,3099,31,12,7,-7,,,
12-06-2023 18:17:31.253,3100,24,7,7,-7,,,
12-06-2023 18:17:31.272,3101,21,4,8,-7,,,
12-06-2023 18:17:31.292,3102,29,9,8,-7,,,
12-06-2023 18:17:31.313,3103,24,10,10,-7,,,
12-06-2023 18:17:31.334,3104,21,11,9,-7,,,
12-06-2023 18:17:31.354,3105,19,11,10,-8,,,
12-06-2023 18:17:31.375,3106,16,11,11,-8,,,
12-06-2023 18:17:31.395,3107,14,11,13,-8,,,
12-06-2023 18:17:31.413,3108,8,12,26,-2,,,
12-06-2023 18:17:31.435,3109,4,11,45,-4,,,
12-06-2023 18:17:31.456,3110,2,11,42,-2,,,
12-06-2023 18:17:31.474,3111,1,12,38,-1,,,
12-06-2023 18:17:31.492,3112,0,12,29,0,,,
12-06-2023 18:17:31.511,3113,0,12,29,1,,,
12-06-2023 18:17:31.533,3114,2,12,16,-2,,,
12-06-2023 18:17:31.553,3115,3,12,9,-6,,,
12-06-2023 18:17:31.572,3116,4,11,8,-4,,,
12-06-2023 18:17:31.592,3117,5,10,6,-2,,,
12-06-2023 18:17:31.614,3118,7,10,5,-1,,,
12-06-2023 18:17:31.634,3119,7,9,7,-3,,,
12-06-2023 18:17:31.654,3120,8,9,13,-8,,,
12-06-2023 18:17:31.675,3121,10,7,22,1,,,
12-06-2023 18:17:31.694,3122,10,7,22,1,,,
12-06-2023 18:17:31.715,3123,9,8,19,4,,,
12-06-2023 18:17:31.732,3124,11,8,24,-10,,,
12-06-2023 18:17:31.754,3125,11,8,20,-6,,,
12-06-2023 18:17:31.775,3126,12,8,23,-7,,,
12-06-2023 18:17:31.796,3127,12,7,16,-7,,,
12-06-2023 18:17:31.816,3128,14,7,14,-7,,,
12-06-2023 18:17:31.836,3129,17,7,9,-8,,,
12-06-2023 18:17:31.852,3130,22,7,7,-7,,,
12-06-2023 18:17:31.872,3131,28,6,5,-7,,,
12-06-2023 18:17:31.895,3132,32,6,2,-7,,,
12-06-2023 18:17:31.914,3133,45,6,0,-6,,,
12-06-2023 18:17:31.936,3134,46,7,-1,-6,,,
12-06-2023 18:17:31.960,3135,30,8,0,-7,,,
12-06-2023 18:17:31.972,3136,27,8,1,-7,,,
12-06-2023 18:17:31.992,3137,27,6,2,-7,,,
12-06-2023 18:17:32.015,3138,19,9,3,-7,,,
12-06-2023 18:17:32.032,3139,10,13,4,-6,,,
12-06-2023 18:17:32.056,3140,9,11,5,-6,,,
12-06-2023 18:17:32.077,3141,11,10,6,-6,,,
12-06-2023 18:17:32.093,3142,12,9,7,-5,,,
12-06-2023 18:17:32.112,3143,16,9,7,-6,,,
12-06-2023 18:17:32.132,3144,20,9,8,-6,,,
12-06-2023 18:17:32.155,3145,32,10,9,-6,,,
12-06-2023 18:17:32.173,3146,29,11,9,-5,,,
12-06-2023 18:17:32.193,3147,23,4,9,-5,,,
12-06-2023 18:17:32.214,3148,32,9,10,-5,,,
12-06-2023 18:17:32.236,3149,28,5,11,-5,,,
12-06-2023 18:17:32.252,3150,26,8,11,-5,,,
12-06-2023 18:17:32.273,3151,24,9,11,-5,,,
12-06-2023 18:17:32.297,3152,20,11,10,-4,,,
12-06-2023 18:17:32.315,3153,18,11,11,-5,,,
12-06-2023 18:17:32.334,3154,14,11,17,-7,,,
12-06-2023 18:17:32.355,3155,11,11,23,-6,,,
12-06-2023 18:17:32.371,3156,8,11,35,-3,,,
12-06-2023 18:17:32.397,3157,9,10,46,-7,,,
12-06-2023 18:17:32.415,3158,10,10,42,-6,,,
12-06-2023 18:17:32.438,3159,7,9,26,-7,,,
12-06-2023 18:17:32.452,3160,6,9,29,-8,,,
12-06-2023 18:17:32.472,3161,4,10,27,-7,,,
12-06-2023 18:17:32.499,3162,2,11,12,-6,,,
12-06-2023 18:17:32.513,3163,2,11,8,-6,,,
12-06-2023 18:17:32.533,3164,4,11,3,-6,,,
12-06-2023 18:17:32.554,3165,5,10,2,-5,,,
12-06-2023 18:17:32.572,3166,6,10,5,-6,,,
12-06-2023 18:17:32.595,3167,8,10,8,-8,,,
12-06-2023 18:17:32.613,3168,8,9,16,-6,,,
12-06-2023 18:17:32.634,3169,10,10,17,1,,,
12-06-2023 18:17:32.656,3170,12,9,23,-2,,,
12-06-2023 18:17:32.672,3171,11,9,25,-1,,,
12-06-2023 18:17:32.693,3172,14,7,27,-3,,,
12-06-2023 18:17:32.713,3173,17,7,26,-4,,,
12-06-2023 18:17:32.733,3174,24,7,23,-6,,,
12-06-2023 18:17:32.753,3175,31,4,18,-4,,,
12-06-2023 18:17:32.773,3176,35,3,16,-5,,,
12-06-2023 18:17:32.794,3177,48,3,14,-3,,,
12-06-2023 18:17:32.813,3178,53,5,11,-3,,,
12-06-2023 18:17:32.833,3179,50,6,9,-3,,,
12-06-2023 18:17:32.855,3180,37,5,4,-4,,,
12-06-2023 18:17:32.871,3181,33,-1,1,-5,,,
12-06-2023 18:17:32.894,3182,28,2,0,-5,,,
12-06-2023 18:17:32.913,3183,18,7,1,-5,,,
12-06-2023 18:17:32.936,3184,12,10,3,-5,,,
12-06-2023 18:17:32.953,3185,12,10,3,-5,,,
12-06-2023 18:17:32.974,3186,12,8,4,-5,,,
12-06-2023 18:17:32.991,3187,12,7,6,-5,,,
12-06-2023 18:17:33.012,3188,14,5,6,-6,,,
12-06-2023 18:17:33.034,3189,20,5,8,-6,,,
12-06-2023 18:17:33.053,3190,38,7,9,-6,,,
12-06-2023 18:17:33.071,3191,35,6,9,-6,,,
12-06-2023 18:17:33.091,3192,28,-3,9,-6,,,
12-06-2023 18:17:33.113,3193,39,6,9,-6,,,
12-06-2023 18:17:33.132,3194,40,4,9,-6,,,
12-06-2023 18:17:33.152,3195,38,3,10,-7,,,
12-06-2023 18:17:33.175,3196,36,7,11,-7,,,
12-06-2023 18:17:33.194,3197,34,7,8,-5,,,
12-06-2023 18:17:33.213,3198,29,8,11,-9,,,
12-06-2023 18:17:33.233,3199,27,8,26,-5,,,
12-06-2023 18:17:33.253,3200,21,8,32,-2,,,
12-06-2023 18:17:33.272,3201,19,7,49,-4,,,
